pump_id,timestamp,pressure,temperature,flow_rate,vibration,power_consumption,hours_since_maintenance,failure
82,2023-04-26 08:00,102.79748,63.86872709,493.3490473,2.235668062,65.79181458,1717,0
99,2023-04-26 09:00,109.8608389,53.30885315,445.2572747,2.082852032,79.70689432,57,0
93,2023-04-26 10:00,106.4644937,60.51025579,500.3369273,2.357495981,71.00392892,5350,0
52,2023-04-26 11:00,123.11259,61.24854403,448.3824625,2.196060618,87.42659493,3599,0
29,2023-04-26 12:00,98.82401547,57.00727342,494.4004043,1.900069871,82.65700113,3200,0
38,2023-04-26 13:00,91.27016739,67.93566226,539.444853,1.6953566,74.23526929,2728,0
42,2023-04-26 14:00,97.80303976,64.49167123,499.2276454,1.54270692,80.97036158,1756,0
21,2023-04-26 15:00,96.80023471,57.72735514,562.7017725,0.636192267,69.23623455,794,0
42,2023-04-26 16:00,99.31704853,59.46926803,514.7541756,1.942456192,68.663086,2109,0
13,2023-04-26 17:00,90.17511877,64.47145264,538.6652937,1.428474912,100.2334335,5072,0
64,2023-04-26 18:00,107.8405604,60.40013544,535.8355801,1.561927984,71.27193753,7067,0
17,2023-04-26 19:00,103.7083021,67.00789069,570.3556979,1.849731494,76.78024569,6547,0
9,2023-04-26 20:00,87.36119171,62.8310485,434.7443007,1.739464499,71.07361924,8246,0
41,2023-04-26 21:00,109.6802508,61.26441639,473.8504363,2.273804344,62.14818679,8498,0
1,2023-04-26 22:00,91.88518463,61.22138314,501.3949157,1.916687969,64.79365534,5188,0
2,2023-04-26 23:00,88.17184498,75.74448323,540.0340678,2.813399155,78.38437765,4296,0
60,2023-04-27 00:00,100.873287,54.90768485,508.4183633,3.097028268,60.88584469,4192,0
48,2023-04-27 01:00,82.42156551,54.52781975,499.6792849,1.846947202,67.88660252,4845,0
29,2023-04-27 02:00,105.8950305,58.7927847,551.5191107,1.576504818,81.52220076,410,0
97,2023-04-27 03:00,71.61159669,67.02344166,483.1138201,1.118379992,77.26444416,608,0
10,2023-04-27 04:00,89.7063731,47.68056653,480.7877362,2.91390237,70.87587603,5487,1
58,2023-04-27 05:00,115.7513732,50.48055233,526.0406806,1.638033184,70.56687734,2341,0
60,2023-04-27 06:00,93.13340791,58.00136009,619.7009907,1.729857696,64.70245343,8165,0
21,2023-04-27 07:00,94.88414795,70.60079854,499.0145356,1.650175808,97.29226158,5778,0
28,2023-04-27 08:00,112.7366505,60.12720341,467.6926587,1.836667347,65.17188886,2328,0
75,2023-04-27 09:00,92.07136395,54.18790518,471.6534596,1.761527866,85.10564839,4700,0
34,2023-04-27 10:00,107.6343818,64.1102422,481.7044515,2.413397833,52.8974777,7021,0
8,2023-04-27 11:00,111.7418817,68.30964885,566.3023087,0.627087506,83.75329477,8385,0
59,2023-04-27 12:00,104.7853031,56.8065508,481.6974647,1.906184869,84.77266968,5006,0
86,2023-04-27 13:00,85.55102677,62.2720278,515.2290731,2.358996691,65.67742415,2604,0
72,2023-04-27 14:00,93.96014141,60.78378693,495.4022267,1.654803136,68.82611441,697,0
49,2023-04-27 15:00,127.1361978,62.86132686,434.3427219,2.294160914,85.68009171,6016,0
79,2023-04-27 16:00,95.09476347,57.70521333,483.6145585,2.044750806,63.58275542,4138,0
17,2023-04-27 17:00,129.8632938,63.14315501,376.2769171,1.641101117,79.36826987,8205,0
60,2023-04-27 18:00,117.0896405,64.19234026,508.7550378,1.093897015,68.22917315,7241,0
87,2023-04-27 19:00,105.1906954,63.57149692,524.4772531,2.203265492,84.00617122,4114,0
88,2023-04-27 20:00,102.9723427,51.8882968,457.7199737,2.15915242,93.62483113,4146,0
45,2023-04-27 21:00,95.35176645,52.83068174,472.8952583,1.629686011,64.93924705,6853,0
83,2023-04-27 22:00,99.11087409,56.55383714,432.9740257,2.379943412,80.88906944,1221,0
69,2023-04-27 23:00,93.11275843,61.33743704,389.1834131,1.757468901,84.78272417,5355,0
32,2023-04-28 00:00,99.36373596,62.79599802,424.6911824,2.517216799,55.05684064,4362,0
44,2023-04-28 01:00,86.37805109,54.7295656,532.6002153,2.151500853,85.04408836,7418,0
65,2023-04-28 02:00,85.84228987,61.62118651,484.2864452,2.739998559,78.50443148,8026,1
87,2023-04-28 03:00,113.0101566,64.72864556,510.4685057,2.181506964,81.41137887,923,0
8,2023-04-28 04:00,83.87690264,63.34000437,602.047353,2.014012323,56.74369325,5202,0
77,2023-04-28 05:00,108.8613815,57.70084219,549.9394736,1.057711592,82.43896468,6095,0
72,2023-04-28 06:00,81.05617804,58.15789604,526.9517873,2.026837994,73.1709215,1977,0
87,2023-04-28 07:00,106.296376,53.51215935,475.7633811,1.880386158,63.60979322,1561,0
43,2023-04-28 08:00,97.92415655,68.70161981,577.9695904,2.807581286,82.01242645,4011,0
1,2023-04-28 09:00,113.213162,62.37014764,561.7626869,2.106733852,83.11155272,1806,0
51,2023-04-28 10:00,96.68005541,51.938831,544.6564571,2.391254271,74.23229307,7654,0
24,2023-04-28 11:00,79.90459945,66.13323066,499.7539833,2.701944084,78.62862675,5399,1
99,2023-04-28 12:00,98.11963714,63.29274277,453.7732585,2.669761018,73.38252532,6988,1
24,2023-04-28 13:00,101.5966057,65.97147285,575.8658066,1.956499092,61.24739709,5520,0
17,2023-04-28 14:00,98.68022358,57.20697236,543.525758,3.06446283,73.55712922,7760,1
5,2023-04-28 15:00,105.7510782,57.90487208,489.821491,1.74695538,86.99846933,1664,0
20,2023-04-28 16:00,94.35611901,55.93676472,486.1613783,2.665243725,87.1407818,138,0
21,2023-04-28 17:00,87.36596837,70.5859077,438.9212316,1.626714396,66.74524402,4371,0
58,2023-04-28 18:00,90.00351116,57.49504702,538.0179277,2.430014911,77.39487394,1566,0
31,2023-04-28 19:00,94.84232655,55.22394095,508.5241585,1.518098649,75.76714735,3819,0
100,2023-04-28 20:00,94.75651384,56.76523473,519.8878696,2.309367987,79.94241895,4450,0
11,2023-04-28 21:00,124.0612236,58.37420383,546.5149178,1.573036048,75.52080845,946,0
52,2023-04-28 22:00,112.5510542,67.77976862,536.0972888,1.481627299,82.22191022,1139,0
15,2023-04-28 23:00,106.867092,61.38419574,456.2509472,1.516845015,70.86146052,1000,0
83,2023-04-29 00:00,104.4601251,66.16775349,501.1189067,2.248989359,86.03345085,5419,0
7,2023-04-29 01:00,102.9977224,61.42652003,520.6399939,2.247244171,69.68860553,3136,0
28,2023-04-29 02:00,103.0500055,59.09882147,524.412409,2.24509813,76.92504308,1231,0
51,2023-04-29 03:00,101.6328605,54.78743731,420.486334,2.110666213,81.6566648,5872,0
58,2023-04-29 04:00,100.4011908,67.97014237,449.6983918,1.757979751,77.1732152,108,0
5,2023-04-29 05:00,79.08135905,64.95480806,532.8671933,1.639290081,51.57818543,1803,0
5,2023-04-29 06:00,96.30872727,65.40974089,532.1045681,1.482474105,77.99114509,2203,0
94,2023-04-29 07:00,97.59699195,64.62582146,580.4843788,1.452513795,81.89374613,1012,0
96,2023-04-29 08:00,92.51026903,56.44942748,422.4973807,2.606515048,77.97952357,583,0
8,2023-04-29 09:00,94.43903064,61.32503635,544.8807758,1.470577001,84.4129479,7107,0
64,2023-04-29 10:00,103.0074902,65.43431583,518.8166641,1.533929949,86.7189596,4125,0
10,2023-04-29 11:00,107.6759008,64.72168427,447.4545634,1.500916297,68.05207088,3062,0
38,2023-04-29 12:00,102.9923646,60.78295753,411.6254132,1.336650257,57.86032575,1442,0
96,2023-04-29 13:00,107.4244424,69.87493412,547.0455442,2.152326251,63.00413275,4453,0
92,2023-04-29 14:00,107.6010803,62.66488683,450.823465,1.732041708,75.7132791,7709,0
81,2023-04-29 15:00,97.00294406,66.60996002,434.2921225,1.918100383,81.12924868,6991,0
95,2023-04-29 16:00,105.2530746,61.00072517,522.6765517,1.941733329,73.75094632,730,0
8,2023-04-29 17:00,82.5362752,58.14169483,499.5168461,2.144332355,61.17039604,288,0
25,2023-04-29 18:00,96.15674773,64.84591494,528.7316143,2.050636109,77.96871585,7978,0
73,2023-04-29 19:00,94.98148411,63.66759231,521.5290916,2.591899149,75.11341545,298,0
66,2023-04-29 20:00,115.313268,61.73232114,667.2737346,1.666045157,76.6089684,745,0
79,2023-04-29 21:00,103.3708729,55.76933546,536.1751085,1.703936627,93.09638071,6614,0
50,2023-04-29 22:00,86.65545919,65.05480593,532.978745,1.955536138,83.18369421,6893,0
67,2023-04-29 23:00,105.945838,56.03269265,455.88697,1.963357458,73.66047275,3558,0
49,2023-04-30 00:00,109.0978335,63.88678215,578.1179417,1.258534443,61.73876745,7538,0
36,2023-04-30 01:00,99.10336078,54.51507154,474.7338609,1.211673623,88.44809508,163,0
68,2023-04-30 02:00,106.9025593,55.7647659,454.4803644,1.929611876,57.33510904,2840,0
78,2023-04-30 03:00,75.04292616,61.46045209,489.4254211,2.692898856,72.18399914,2260,0
41,2023-04-30 04:00,73.00677651,62.89482797,522.0053471,2.742377639,62.99885057,8484,1
89,2023-04-30 05:00,88.21330764,61.08343791,476.9086714,1.441396158,70.91982791,5240,0
62,2023-04-30 06:00,101.490397,57.36419882,456.1784258,1.784748412,74.09348707,395,0
10,2023-04-30 07:00,115.3216377,65.56605163,455.1113773,2.081261068,61.8456619,6047,0
21,2023-04-30 08:00,88.73572311,60.69412379,510.2857326,2.151958545,50.5083829,2469,0
36,2023-04-30 09:00,91.46322592,60.96687605,528.0162902,1.51319801,65.33788783,1591,0
12,2023-04-30 10:00,100.8860639,59.21243006,532.1181591,2.851242644,61.4622027,3151,0
91,2023-04-30 11:00,95.07681205,56.38643566,422.2183573,1.714870096,65.4309824,8043,0
2,2023-04-30 12:00,94.50809231,65.6333834,458.4710466,2.184446239,72.1717657,1404,0
13,2023-04-30 13:00,95.78525163,56.78642339,546.5605834,1.835368337,90.21572165,5005,0
53,2023-04-30 14:00,113.1478849,68.48706113,478.789352,1.837824149,69.0113015,8631,0
32,2023-04-30 15:00,111.1613429,55.87508929,510.1322659,2.378351285,69.69882582,6469,0
95,2023-04-30 16:00,100.2346932,61.61466107,631.3155118,2.492489538,73.95414036,4392,0
16,2023-04-30 17:00,116.5448027,60.34773918,387.2698092,2.340371022,81.61887199,6194,0
32,2023-04-30 18:00,105.0902835,59.43689975,493.5377392,1.558414058,80.61477776,6611,0
32,2023-04-30 19:00,111.5389413,63.40961502,535.3962175,1.327204767,55.81169903,523,0
98,2023-04-30 20:00,91.39453427,63.94892873,450.9128983,3.330157654,64.55170832,8288,1
11,2023-04-30 21:00,93.46322946,62.67982205,493.2564896,2.153486368,86.07727393,6912,0
10,2023-04-30 22:00,93.35617709,54.68057544,439.9875334,1.551068521,69.78667832,2706,0
15,2023-04-30 23:00,99.13277751,54.14347702,528.8896626,2.471108281,84.63114414,8633,0
17,2023-05-01 00:00,100.5991324,53.84265915,466.4456401,1.547052972,82.17218666,4438,0
40,2023-05-01 01:00,103.2417731,58.77957181,478.4649713,2.984210519,52.56888002,2631,0
18,2023-05-01 02:00,119.7310487,70.5767161,544.8365281,1.796141228,58.43591033,4221,0
55,2023-05-01 03:00,107.2127813,59.75413108,527.8052594,2.429443061,71.66776967,1283,0
73,2023-05-01 04:00,94.85208301,70.5045807,548.6687225,1.977555181,79.00508012,4634,0
25,2023-05-01 05:00,99.96725621,59.83297909,587.8752441,1.237940575,72.32572485,1561,0
59,2023-05-01 06:00,115.0494219,60.79994159,503.6839905,1.508027739,73.05026073,7783,0
78,2023-05-01 07:00,107.8187984,62.97885998,605.8339316,1.616219816,75.34754163,2924,0
89,2023-05-01 08:00,114.9178216,58.54490341,509.6835286,1.657589905,73.99149841,2760,0
22,2023-05-01 09:00,95.17316736,61.13644441,565.8818638,2.093734161,74.6728499,7284,0
30,2023-05-01 10:00,92.88338461,51.4857472,498.559959,0.784093809,51.29276098,2429,0
84,2023-05-01 11:00,93.02955299,55.55444642,542.0174974,2.097136977,71.88433109,1961,0
85,2023-05-01 12:00,95.98013509,51.59092773,478.6545656,1.012110138,71.79308318,8433,0
44,2023-05-01 13:00,89.3671699,63.62619925,566.9717083,2.178967899,64.32481748,7953,0
32,2023-05-01 14:00,102.9519306,53.18328196,557.5511189,1.599725629,67.33921833,3408,0
51,2023-05-01 15:00,103.1238724,67.05836032,489.3179877,2.067309686,58.3165106,4085,0
46,2023-05-01 16:00,113.3877797,61.78011252,507.811395,1.333020572,78.85930123,3732,0
21,2023-05-01 17:00,82.39737499,64.79704998,452.7906657,1.685337179,63.4728919,5058,0
99,2023-05-01 18:00,90.55872444,56.76672183,546.5024288,0.976788416,73.79186215,5949,0
32,2023-05-01 19:00,108.0558047,54.3826414,542.0300679,1.376894582,70.09226379,95,0
94,2023-05-01 20:00,101.8347312,58.26138219,438.3686151,2.700715928,73.14820561,105,0
39,2023-05-01 21:00,100.4480246,65.32091976,608.5745023,2.713918166,84.10306963,4316,0
12,2023-05-01 22:00,112.6385384,70.57525841,519.8780652,1.377907155,67.6655645,5294,0
47,2023-05-01 23:00,89.90045797,62.54182522,488.3857414,1.830718936,73.99964338,6620,0
18,2023-05-02 00:00,92.71270607,53.42166504,559.9353212,2.229162936,81.38062819,2952,0
21,2023-05-02 01:00,91.53488156,55.14050845,473.8979676,2.040237843,76.54052722,1402,0
13,2023-05-02 02:00,79.87091956,52.55837293,565.3482107,1.712046461,67.05766709,395,0
21,2023-05-02 03:00,101.3281753,59.35415118,441.1871626,1.22145498,59.4953146,8719,0
8,2023-05-02 04:00,94.77147413,58.61381651,488.9037425,2.438514259,66.63005799,3127,0
46,2023-05-02 05:00,92.67099192,59.31694673,495.6288843,1.746081042,76.81390965,4582,0
7,2023-05-02 06:00,90.86574874,54.63289529,472.797778,1.177266823,74.54119574,3528,0
23,2023-05-02 07:00,99.82253308,54.1319795,463.1634056,1.977404509,81.3756407,5741,0
96,2023-05-02 08:00,92.01460485,60.47057707,475.6574608,1.828213388,71.68414059,7145,0
75,2023-05-02 09:00,102.2156753,62.42205441,473.3834606,1.745681526,67.25426172,5693,0
86,2023-05-02 10:00,104.5918017,54.0757997,476.5461332,2.063280875,60.14934597,8262,0
22,2023-05-02 11:00,97.0542236,62.36857513,571.7101462,1.893574628,62.8821402,6661,0
89,2023-05-02 12:00,96.3753236,64.73384773,521.6680345,2.560650995,64.52365794,5118,1
22,2023-05-02 13:00,101.85491,48.34613609,495.5967606,1.543383619,88.10387497,1810,0
92,2023-05-02 14:00,99.7115028,67.87840949,538.2498597,1.614593392,63.1796117,5710,0
29,2023-05-02 15:00,113.3015936,63.51102157,495.2329979,2.385782525,63.29690723,1975,0
13,2023-05-02 16:00,103.1826554,64.78064521,460.2949007,3.247665437,67.88188588,5257,1
82,2023-05-02 17:00,110.95586,54.89559149,419.715011,3.169429934,85.32132945,2752,0
2,2023-05-02 18:00,106.10511,63.93574525,549.4412386,2.365948534,79.71760685,2463,0
29,2023-05-02 19:00,86.8158186,64.51038122,388.7150763,1.824722857,72.44218661,2191,0
85,2023-05-02 20:00,94.41735124,56.74226712,424.5683761,1.732980014,59.1824064,8069,0
79,2023-05-02 21:00,99.51902577,63.89937264,525.2304146,1.806458477,73.68335095,2877,0
52,2023-05-02 22:00,108.6844431,59.30920189,499.1366627,1.129387867,82.00614533,4841,0
27,2023-05-02 23:00,119.27813,56.91246103,572.9588174,2.341471843,87.32215148,2369,0
50,2023-05-03 00:00,95.15852869,59.01776254,467.7921141,2.660675911,51.557305,3730,0
95,2023-05-03 01:00,100.552561,60.84136491,538.471282,1.932478505,65.5965458,771,0
79,2023-05-03 02:00,107.9991128,58.48698488,491.1778184,3.046452077,74.27788728,7544,1
23,2023-05-03 03:00,99.42172492,56.04106932,527.4608215,3.363038943,85.79164934,6120,1
88,2023-05-03 04:00,116.4409678,61.96477032,508.4970937,2.442543135,60.12069549,5674,0
44,2023-05-03 05:00,86.52213025,62.79889247,525.2013624,1.664816401,62.27546012,3025,0
77,2023-05-03 06:00,106.7801992,60.73010559,510.7486371,1.570899436,68.58717936,6901,0
22,2023-05-03 07:00,106.6821325,51.91222735,514.674982,2.387034713,59.21120109,6036,0
43,2023-05-03 08:00,111.520387,57.07704277,445.5725423,2.526638171,53.57055857,1638,0
37,2023-05-03 09:00,100.6205135,55.7795497,503.7831678,1.671575775,94.42841512,7300,0
61,2023-05-03 10:00,108.9152122,68.6554918,530.132538,1.420228653,70.6975236,7172,0
97,2023-05-03 11:00,97.50860754,60.58947036,497.4173801,1.144641092,66.69261917,2122,0
56,2023-05-03 12:00,91.9860873,58.59885909,494.9141289,1.478178774,61.36323618,4069,0
3,2023-05-03 13:00,90.52796989,57.20640873,405.8527073,1.790900248,72.84251633,8111,0
63,2023-05-03 14:00,85.58597813,59.37572046,576.7045811,2.545236584,67.7120785,8653,1
19,2023-05-03 15:00,95.58641208,63.75766711,431.6180838,1.713638428,81.07474051,3853,0
23,2023-05-03 16:00,103.1148838,50.85048069,469.0923866,0.466216047,62.45784444,7901,0
29,2023-05-03 17:00,97.91867904,61.15082661,460.5827937,1.672387417,73.0126556,6592,0
30,2023-05-03 18:00,101.979661,57.47702221,514.8375901,1.833425501,72.58194793,7512,0
39,2023-05-03 19:00,112.3487902,62.1533506,517.0980757,1.822463475,78.5478971,4620,0
25,2023-05-03 20:00,94.82513452,63.99550732,532.9670482,0.708270139,71.36172297,2743,0
8,2023-05-03 21:00,123.402965,56.52239925,535.1902561,1.829425728,78.93882485,67,0
58,2023-05-03 22:00,107.55243,53.15399,586.1731941,2.660017529,76.14475908,4794,0
16,2023-05-03 23:00,98.03074277,58.4779953,484.7289574,1.766920472,81.75870666,6382,0
72,2023-05-04 00:00,97.80397906,66.43534089,458.4372789,1.662600058,79.08039808,6238,0
1,2023-05-04 01:00,89.91870043,64.17828626,488.2589853,1.613921701,71.33062072,7697,0
5,2023-05-04 02:00,99.74283035,58.11188589,444.7382902,2.076610557,89.75571737,976,0
3,2023-05-04 03:00,78.38403867,56.82580438,482.7375867,1.238340393,68.0647051,3274,0
65,2023-05-04 04:00,112.5576618,57.2032526,422.446798,1.433253256,88.52435949,8194,0
4,2023-05-04 05:00,71.833892,53.51187231,458.2139422,2.561047065,84.05269935,3278,0
99,2023-05-04 06:00,100.4175097,63.92387015,415.6265469,2.335532538,80.01314737,568,0
96,2023-05-04 07:00,88.56010999,64.83708176,560.4257764,1.72878823,73.21459717,6021,0
64,2023-05-04 08:00,92.98821348,58.06431212,505.5546597,2.243163643,67.11280497,1348,0
98,2023-05-04 09:00,94.27848067,57.496593,594.0158553,1.540167325,76.11674707,6942,0
89,2023-05-04 10:00,119.2562613,56.50863102,555.5281138,1.533943076,76.01883042,3593,0
10,2023-05-04 11:00,88.96749295,57.74817293,560.4601274,1.523785381,73.14706267,2,0
21,2023-05-04 12:00,109.1425954,56.32413219,493.0159861,1.215110784,79.58359125,7003,0
46,2023-05-04 13:00,111.6040183,59.22398044,524.5015788,1.952640579,83.21457784,5579,0
91,2023-05-04 14:00,76.615718,63.93198177,455.1794964,2.995082362,65.83948155,3421,0
27,2023-05-04 15:00,93.84647233,63.41679412,473.3815822,1.001209013,67.56377438,786,0
66,2023-05-04 16:00,114.8445909,55.80654628,500.7005104,2.843003009,61.49230864,916,0
41,2023-05-04 17:00,86.85226549,60.75904857,413.0419903,0.642471225,77.9150313,1778,0
13,2023-05-04 18:00,111.9827604,63.23075545,474.6752259,2.249542257,89.87136434,330,0
9,2023-05-04 19:00,99.82133419,55.30105846,539.6475352,1.071403717,61.02895042,540,0
36,2023-05-04 20:00,99.3890267,60.70708486,475.4906857,2.255584837,66.62052112,8680,0
86,2023-05-04 21:00,100.6949161,66.06822927,463.1875642,1.593544607,60.53054503,4493,0
90,2023-05-04 22:00,103.4257183,58.77554967,480.7774121,2.359072987,68.93957114,6927,0
58,2023-05-04 23:00,90.44361815,49.91048862,537.4020403,1.597625751,53.58671125,3682,0
54,2023-05-05 00:00,97.39580467,47.41384812,518.048691,2.246632045,85.8952138,1679,0
12,2023-05-05 01:00,103.7059841,61.55406368,488.7356463,1.891785639,81.72815,5532,0
81,2023-05-05 02:00,101.7688584,60.53258288,500.8814841,2.604062906,76.83953897,8660,1
78,2023-05-05 03:00,103.4922556,60.93867408,542.8514368,1.902886346,83.99141523,840,0
14,2023-05-05 04:00,92.81312956,62.44643737,565.369441,2.103386475,83.46177301,3449,0
34,2023-05-05 05:00,106.3229921,52.60273333,476.2612146,2.02775593,74.3465521,5086,0
53,2023-05-05 06:00,101.2647568,55.96594023,495.8776647,2.43650256,61.51144756,4156,0
20,2023-05-05 07:00,84.19299948,62.11531721,562.2418825,2.465294493,67.42242032,932,0
75,2023-05-05 08:00,94.68628483,63.67931872,526.143701,2.017945695,74.12188615,2832,0
16,2023-05-05 09:00,91.0449548,58.71557385,429.8542239,1.131716133,67.22743003,3642,0
95,2023-05-05 10:00,90.91621907,52.83861257,455.34127,1.510383248,92.28557318,3950,0
70,2023-05-05 11:00,95.2351987,61.69981895,456.8948408,2.390311707,76.57092801,7941,0
56,2023-05-05 12:00,106.1347194,60.25567083,479.2157835,1.223563955,76.0324668,799,0
83,2023-05-05 13:00,93.7320775,54.70875687,518.4917221,1.629825061,84.47101835,7454,0
58,2023-05-05 14:00,102.2505789,50.08182954,594.2611963,1.692814409,77.76914475,885,0
4,2023-05-05 15:00,100.6116257,62.85625849,495.8513547,1.880938961,72.34993433,3080,0
4,2023-05-05 16:00,92.20947596,56.91273794,532.9758464,1.809543532,90.1386091,7682,0
20,2023-05-05 17:00,96.55184869,60.93348982,556.6906695,2.015985484,79.34366685,4733,0
10,2023-05-05 18:00,108.6484922,60.74779799,574.3408731,1.462680589,70.0609594,2630,0
24,2023-05-05 19:00,101.4980631,54.26535744,556.7411953,1.562298026,76.78313393,3481,0
99,2023-05-05 20:00,105.4882786,62.08932013,462.652708,2.885204914,69.70053795,298,0
26,2023-05-05 21:00,112.7249654,55.70106179,427.4654723,2.698228625,66.79644135,3744,0
37,2023-05-05 22:00,104.3493705,52.52308909,468.5688592,2.25367833,82.89799412,3273,0
85,2023-05-05 23:00,80.79311133,51.88260763,508.4242286,2.304610484,69.98706404,1859,0
54,2023-05-06 00:00,102.7059772,59.98381565,462.8484687,2.127832433,67.32709221,998,0
21,2023-05-06 01:00,93.81888568,67.9705116,418.7444869,1.964529449,76.80925813,8036,0
74,2023-05-06 02:00,118.1030261,60.20510878,439.2317611,1.55607155,85.4877799,5348,0
38,2023-05-06 03:00,103.9926941,68.91579226,650.329009,2.715304218,53.99836434,5932,1
46,2023-05-06 04:00,94.02561703,67.24410909,489.0351837,2.924669659,67.75721313,8549,1
4,2023-05-06 05:00,105.6651193,62.58142949,590.006652,1.713649601,52.6552525,7775,0
60,2023-05-06 06:00,100.907909,67.8724565,488.2633774,2.538820091,41.15421744,40,0
57,2023-05-06 07:00,82.82042686,67.30685994,539.6311447,1.770813258,75.47787341,933,0
45,2023-05-06 08:00,108.6306078,65.89347992,492.840622,1.59041373,61.82011252,7491,0
20,2023-05-06 09:00,95.94460086,50.57834991,500.365639,1.76553479,82.65599666,4072,0
17,2023-05-06 10:00,114.2061829,58.81628076,538.9199936,1.794886578,62.99346362,1226,0
71,2023-05-06 11:00,98.75569216,56.53151641,479.8779584,2.281862664,80.87379264,1290,0
4,2023-05-06 12:00,114.3929348,65.85565223,440.2924596,1.758003665,77.89304355,6927,0
93,2023-05-06 13:00,104.2489815,58.46374756,459.739895,2.407884097,65.64908308,8704,0
14,2023-05-06 14:00,109.7412337,68.76154985,459.4700215,1.615151728,69.96250488,2502,0
3,2023-05-06 15:00,95.0818051,60.50781166,504.1886499,1.950504906,76.73607393,3075,0
88,2023-05-06 16:00,103.5300618,59.86023935,405.1997056,1.413996752,80.3037079,6737,0
80,2023-05-06 17:00,82.73765216,58.10676167,515.2605902,1.32829836,88.63424732,4340,0
58,2023-05-06 18:00,98.72963097,59.07692599,563.3149132,2.163665966,77.14477584,2596,0
55,2023-05-06 19:00,85.15468458,61.3437236,474.5977373,2.03426505,74.54308849,1421,0
4,2023-05-06 20:00,88.57022859,59.66960783,467.2683977,1.749913552,75.23380521,1816,0
24,2023-05-06 21:00,91.09195734,57.67565015,598.3662561,1.516604304,72.44674395,1873,0
34,2023-05-06 22:00,106.6042094,57.97187018,573.59895,1.399551542,70.318642,3973,0
30,2023-05-06 23:00,98.52639865,69.10509887,521.3787973,2.159171874,65.66575256,7806,0
82,2023-05-07 00:00,100.3142701,69.98755852,462.6238649,1.635309787,78.85998597,8106,0
19,2023-05-07 01:00,98.25412276,57.64601255,529.1931372,2.797628452,66.58316351,5161,1
31,2023-05-07 02:00,110.807205,64.24485148,449.5743124,2.071425991,76.72105112,3852,0
60,2023-05-07 03:00,100.0404196,55.8609556,433.8522529,2.247254279,74.65165434,2703,0
60,2023-05-07 04:00,102.4883708,58.36585327,522.6089316,2.688757867,81.4190142,553,0
19,2023-05-07 05:00,94.29746807,54.56242993,476.0863346,1.570315322,77.36631786,2692,0
49,2023-05-07 06:00,111.4940929,65.09916906,398.8367179,2.208918214,67.24318024,5151,0
63,2023-05-07 07:00,112.2438929,62.42261511,529.3381691,2.235530009,63.90629143,2345,0
83,2023-05-07 08:00,99.63111047,63.37723648,573.0086735,1.726075436,85.38311029,381,0
22,2023-05-07 09:00,94.1570497,64.441287,532.9814794,1.2172093,70.78811754,607,0
24,2023-05-07 10:00,83.84023666,55.65194832,475.0597272,0.90649058,88.9735413,2277,0
76,2023-05-07 11:00,91.31403569,58.37791049,392.9817585,1.531483897,48.78487586,8131,0
30,2023-05-07 12:00,78.32909938,62.22616181,507.3176123,2.542951889,76.81138944,1349,0
58,2023-05-07 13:00,90.8935748,58.2721644,467.1552052,1.593697847,83.55603422,4826,0
31,2023-05-07 14:00,103.569701,60.34712567,454.937365,2.465405039,75.87229548,6124,0
100,2023-05-07 15:00,99.49600049,56.00138872,402.6620082,1.60403076,77.11955996,5394,0
64,2023-05-07 16:00,123.2326698,66.64865396,593.8501122,2.007789148,80.72162249,5547,0
19,2023-05-07 17:00,96.28943285,64.69265368,445.1402484,2.250121764,83.26975247,6646,0
48,2023-05-07 18:00,95.50868259,66.18538973,408.9203694,2.500747458,81.03498438,1829,0
45,2023-05-07 19:00,110.627696,63.29560237,584.732088,1.755037401,87.28747169,2987,0
100,2023-05-07 20:00,80.73063712,54.53062057,501.5531171,1.66494547,70.27255081,4485,0
94,2023-05-07 21:00,85.18232777,57.6023648,493.7978737,0.995750924,91.7079269,4063,0
55,2023-05-07 22:00,106.6384136,56.49133758,515.4698999,1.770778867,64.66383687,3663,0
55,2023-05-07 23:00,98.04575797,58.71362555,521.7844233,3.646084699,84.5802698,3837,0
97,2023-05-08 00:00,98.27503966,65.28881848,510.6614012,1.876665717,78.94477838,2464,0
18,2023-05-08 01:00,90.62848842,52.63619584,424.6621851,1.274954946,97.41082097,3839,0
63,2023-05-08 02:00,102.3977017,57.08180287,420.7866657,1.910033227,77.98603676,577,0
92,2023-05-08 03:00,91.91976745,58.02756995,463.5513091,2.355870582,81.87004065,2042,0
47,2023-05-08 04:00,100.7274333,53.42991668,474.494839,1.686253572,58.47106955,2922,0
75,2023-05-08 05:00,88.41516438,61.02379127,481.9984992,1.442104715,83.5436753,3355,0
57,2023-05-08 06:00,98.17603013,58.2901034,511.4281708,3.256288057,77.81814307,170,0
45,2023-05-08 07:00,120.2486894,65.55908413,486.021616,2.185981963,82.36418742,8719,0
33,2023-05-08 08:00,95.7506421,58.624383,465.9651975,2.765816117,65.47094254,4454,0
17,2023-05-08 09:00,98.68241812,62.29471079,519.7355988,1.799848952,70.01191979,3708,0
70,2023-05-08 10:00,97.97477003,60.57492684,535.6913563,2.886698568,76.81455126,4468,0
4,2023-05-08 11:00,101.7453141,47.59243731,459.5606468,2.453714266,74.28824889,8678,0
